Descripción,Categoría ISO 25010,Estado del Requisito,Fuente,Historia Relacionada,ID Global,Prioridad,Req ID,TR,TR ID,Tipo,Última Edición,Última Edición (tiempo)
"NFR-269: Expiración de Sesión: Los tokens de seguridad operarán bajo políticas de expiración estricta, reduciendo la ventana de exposición ante posibles accesos no autorizados.",Security,Aprobado,Session Seguridad,ADM-014: Gestión de Usuarios y Ciclo de Vida Seguro (https://www.notion.so/ADM-014-Gesti-n-de-Usuarios-y-Ciclo-de-Vida-Seguro-2c587c56a8288040bb4ef345e87e96d0?pvs=21),269,Alta,NFR-269,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
"NFR-270: Gestión de Correo: El envío de notificaciones de seguridad se realizará de forma asíncrona, garantizando la entrega oportuna de avisos críticos de acceso.",Reliability,Aprobado,Email Delivery,ADM-014: Gestión de Usuarios y Ciclo de Vida Seguro (https://www.notion.so/ADM-014-Gesti-n-de-Usuarios-y-Ciclo-de-Vida-Seguro-2c587c56a8288040bb4ef345e87e96d0?pvs=21),270,Alta,NFR-270,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-271: Alertas Sensibles: El sistema notificará de forma inmediata al usuario ante eventos de seguridad críticos en su cuenta para permitir una respuesta rápida.,Security,Aprobado,Threat Awareness,ADM-014: Gestión de Usuarios y Ciclo de Vida Seguro (https://www.notion.so/ADM-014-Gesti-n-de-Usuarios-y-Ciclo-de-Vida-Seguro-2c587c56a8288040bb4ef345e87e96d0?pvs=21),271,Alta,NFR-271,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-272: Control de Políticas: Los parámetros de complejidad de las contraseñas serán configurables por el administrador según las necesidades de seguridad institucional.,Reliability,Aprobado,Policy Cumplimiento,ADM-014: Gestión de Usuarios y Ciclo de Vida Seguro (https://www.notion.so/ADM-014-Gesti-n-de-Usuarios-y-Ciclo-de-Vida-Seguro-2c587c56a8288040bb4ef345e87e96d0?pvs=21),272,Media,NFR-272,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-273: Accesibilidad: Los flujos de recuperación de cuenta deben ser inclusivos y compatibles con tecnologías de asistencia visual o auditiva.,Usability,Aprobado,WCAG 2.1,ADM-014: Gestión de Usuarios y Ciclo de Vida Seguro (https://www.notion.so/ADM-014-Gesti-n-de-Usuarios-y-Ciclo-de-Vida-Seguro-2c587c56a8288040bb4ef345e87e96d0?pvs=21),273,Media,NFR-273,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-274: El sistema proporcionará una interfaz para configurar la integración con el ERP, permitiendo definir parámetros de conexión y credenciales de acceso de forma estructurada.",Functional Suitability,Aprobado,Integración ERP,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),274,Media,FR-274,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-275: El sistema permitirá realizar pruebas de conectividad para validar la configuración de la integración y el estado de los servicios externos.,Functional Suitability,Aprobado,TR-001,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),275,Media,FR-275,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-276: El sistema permitirá definir el mapeo técnico de datos entre los campos del ERP y el catálogo interno de repuestos y activos.,Functional Suitability,Aprobado,Data Mapping,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),276,Media,FR-276,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-277: El sistema soportará la ejecución de tareas de sincronización, permitiendo modos de operación manual, programada o en modo de simulación.",Functional Suitability,Aprobado,Operación ERP,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),277,Baja,FR-277,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-278: El sistema generará Requisiciones de Compra Técnicas basadas en la condición del activo, delegando al ERP la creación y gestión del contrato legal (Purchase Order) con el proveedor.",Functional Suitability,Aprobado,ERP Boundary Logic,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),278,Alta,FR-278,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-279: El sistema mantendrá un rastro detallado de las ejecuciones de sincronización para supervisar la integridad de la transferencia de datos.,Functional Suitability,Aprobado,Trazabilidad,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),279,Media,FR-279,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-280: El sistema permitirá la desactivación de la integración preservando la configuración técnica y el rastro histórico acumulado.,Functional Suitability,Aprobado,Soft-Delete Policy,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),280,Baja,FR-280,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-281: Cifrado de Credenciales: Los secretos técnicos y claves de integración se gestionarán mediante protocolos de almacenamiento cifrado.,Security,Aprobado,TR-002,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),281,Alta,NFR-281,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-282: Capacidad de Procesamiento: El proceso de sincronización debe ser capaz de gestionar volúmenes industriales de datos en tiempos de ejecución eficientes.,Performance Efficiency,Aprobado,Acuerdo de Nivel de Servicio (SLA) Operativo,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),282,Media,NFR-282,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-283: Seguridad de Tránsito: Las comunicaciones con sistemas externos operarán bajo canales cifrados y contarán con políticas de reintento automático ante fallos de red.,Security,Aprobado,TR-005,ADM-015: Configuración de Integración ERP (Simulación) (https://www.notion.so/ADM-015-Configuraci-n-de-Integraci-n-ERP-Simulaci-n-2c587c56a82880a289c3e1c11af31b3b?pvs=21),283,Alta,NFR-283,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-284: El sistema proporcionará una interfaz para la emisión de anuncios informativos, permitiendo definir el alcance (global o por rol) y el período de vigencia de la comunicación.",Functional Suitability,Aprobado,Announcement Management,ADM-016: Publicación de Anuncios del Sistema (https://www.notion.so/ADM-016-Publicaci-n-de-Anuncios-del-Sistema-2c587c56a828807e8020fb449e3e86d1?pvs=21),284,Alta,FR-284,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-285: El sistema mostrará notificaciones visuales prominentes a los usuarios destinatarios, garantizando que los mensajes críticos de mantenimiento o seguridad sean comunicados eficazmente.",Functional Suitability,Aprobado,User Notification,ADM-016: Publicación de Anuncios del Sistema (https://www.notion.so/ADM-016-Publicaci-n-de-Anuncios-del-Sistema-2c587c56a828807e8020fb449e3e86d1?pvs=21),285,Alta,FR-285,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-286: El sistema incluirá un centro de notificaciones centralizado donde los usuarios podrán consultar el histórico de anuncios vigentes y previos.,Functional Suitability,Aprobado,Notification Center,ADM-016: Publicación de Anuncios del Sistema (https://www.notion.so/ADM-016-Publicaci-n-de-Anuncios-del-Sistema-2c587c56a828807e8020fb449e3e86d1?pvs=21),286,Media,FR-286,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-287: El sistema permitirá la gestión del ciclo de vida de los anuncios, incluyendo la edición técnica y la desactivación de mensajes obsoletos.",Functional Suitability,Aprobado,Announcement Lifecycle,ADM-016: Publicación de Anuncios del Sistema (https://www.notion.so/ADM-016-Publicaci-n-de-Anuncios-del-Sistema-2c587c56a828807e8020fb449e3e86d1?pvs=21),287,Media,FR-287,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-288: El sistema automatizará el retiro de avisos basándose en los criterios de vigencia temporal definidos por la administración.,Functional Suitability,Aprobado,Auto-expiration,ADM-016: Publicación de Anuncios del Sistema (https://www.notion.so/ADM-016-Publicaci-n-de-Anuncios-del-Sistema-2c587c56a828807e8020fb449e3e86d1?pvs=21),288,Baja,FR-288,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-289: Rendimiento de Entrega: El procesamiento y visualización de anuncios debe realizarse de forma eficiente para no degradar los tiempos de acceso inicial a la plataforma.,Performance Efficiency,Aprobado,Session Load Acuerdo de Nivel de Servicio (SLA),ADM-016: Publicación de Anuncios del Sistema (https://www.notion.so/ADM-016-Publicaci-n-de-Anuncios-del-Sistema-2c587c56a828807e8020fb449e3e86d1?pvs=21),289,Alta,NFR-289,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-290: El sistema integrará un tablero ejecutivo que visualice los indicadores críticos de mantenimiento (MTBF, MTTR, Disponibilidad) mediante gráficos interactivos y métricas comparativas.",Functional Suitability,Aprobado,KPI Dashboard,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),290,Alta,FR-290,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-291: El sistema permitirá el análisis de tendencias históricas, visualizando la evolución de la confiabilidad operativa a lo largo de ciclos temporales definidos.",Functional Suitability,Aprobado,Trend Analysis,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),291,Alta,FR-291,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-292: El sistema implementará análisis de Pareto para identificar automáticamente los activos con mayor frecuencia de paradas, facilitando la detección de componentes críticos.",Functional Suitability,Aprobado,Pareto Analysis,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),292,Alta,FR-292,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-293: El sistema proporcionará herramientas de filtrado avanzado por área geográfica, criticidad del activo y rangos temporales para facilitar el diagnóstico focalizado.",Functional Suitability,Aprobado,Data Filtering,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),293,Alta,FR-293,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-294: El sistema realizará el procesamiento asíncrono de grandes volúmenes de datos históricos para generar indicadores consolidados sin penalizar la operatividad del sistema.,Functional Suitability,Aprobado,Batch KPI Calculation,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),294,Alta,FR-294,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-295: El sistema permitirá la exploración detallada (drill-down) desde los gráficos de resumen hacia las fichas técnicas individuales de los activos afectados.,Functional Suitability,Aprobado,Drill-down Navigation,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),295,Alta,FR-295,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-296: El sistema clasificará las causas de fallo de forma visual, permitiendo identificar patrones recurrentes de indisponibilidad por categorías técnicas.",Functional Suitability,Aprobado,Root Cause Analysis,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),296,Media,FR-296,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-297: El sistema permitirá la extracción de los datos consolidados en formatos estructurados para su integración en informes técnicos externos.,Functional Suitability,Aprobado,Data Export,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),297,Media,FR-297,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-298: El sistema proporcionará funcionalidades de comparación temporal para evaluar la efectividad de las mejoras implementadas en los planes de mantenimiento.,Functional Suitability,Aprobado,Comparative Analysis,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),298,Baja,FR-298,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-299: Rendimiento de Respuesta: La visualización del tablero ejecutivo debe garantizar tiempos de carga optimizados mediante técnicas de carga bajo demanda.,Performance Efficiency,Aprobado,Page Load Acuerdo de Nivel de Servicio (SLA),ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),299,Alta,NFR-299,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-300: Exactitud de Cálculos: Las fórmulas de confiabilidad deben adherirse estrictamente a los estándares industriales definidos en la norma ISO 14224.,Reliability,Aprobado,Calculation Accuracy,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),300,Alta,NFR-300,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-301: Visualización Multiplataforma: Los componentes gráficos deben ser totalmente responsivos y funcionales en distintos dispositivos y navegadores modernos.,Compatibility,Aprobado,Cross-browser Compatibilidad,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),301,Alta,NFR-301,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
"NFR-302: Estrategia de Cache: El sistema empleará mecanismos de persistencia temporal para las métricas consolidadas, optimizando el acceso recurrente a la información estratégica.",Performance Efficiency,Aprobado,Caching Strategy,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),302,Alta,NFR-302,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-303: Accesibilidad: Las visualizaciones gráficas deben cumplir con estándares de contraste y navegación inclusiva para garantizar la consulta por parte de todos los usuarios.,Usability,Aprobado,WCAG 2.1 Compliance,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),303,Media,NFR-303,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
"NFR-304: Tratamiento de Vacíos: El sistema debe gestionar de forma coherente los períodos sin datos capturados, evitando la generación de indicadores engañosos.",Reliability,Aprobado,Data Integrity,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),304,Media,NFR-304,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
NFR-305: Protección de Reportes: Los datos extraídos del sistema se gestionarán bajo protocolos de seguridad y cifrado para proteger la confidencialidad de la información estratégica.,Security,Aprobado,TR-002: Data Encryption,ADM-017: Dashboard Ejecutivo de KPIs (https://www.notion.so/ADM-017-Dashboard-Ejecutivo-de-KPIs-2c587c56a8288043914df61cd7bc6597?pvs=21),305,Media,NFR-305,,,NFR,juan david julio serrano,"March 12, 2026 1:55 PM"
"FR-306: El sistema permitirá la configuración y generación de reportes técnicos en formato PDF, permitiendo seleccionar los activos, áreas y periodos de interés.",Functional Suitability,Aprobado,Report Export,ADM-018: Exportación de Reportes en PDF (https://www.notion.so/ADM-018-Exportaci-n-de-Reportes-en-PDF-2c587c56a82880728fcefbb565bf678c?pvs=21),306,Alta,FR-306,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
FR-307: El sistema validará la suficiencia de los datos operativos antes de iniciar la generación para asegurar que los indicadores presentados sean estadísticamente representativos.,Functional Suitability,Aprobado,Validación de Datos,ADM-018: Exportación de Reportes en PDF (https://www.notion.so/ADM-018-Exportaci-n-de-Reportes-en-PDF-2c587c56a82880728fcefbb565bf678c?pvs=21),307,Alta,FR-307,,,FR,juan david julio serrano,"March 12, 2026 1:55 PM"
